auxco_id,title,task,task_description,default_kldb_id,default_isco_id,kldb_title_short
4025,Baustoffingenieur/in,Erforschung und Entwicklung von Baustoffen für den Gebäude- und Straßenbau,"z.B. Baustoffe entwickeln und Eigenschaften von Baustoffen optimieren; Verfahren der Formgebung, Fügetechnik und Oberflächenbehandlung von Baustoffen entwickeln und anwenden; Grundlagenforschung betreiben; Gutachten erstellen; Unternehmen beraten",41434,2142,Baustoffprüfung
4224,Fachkraft für physikalische Messgeräte und Apparaturen,Einstellung und Wartung feinmechanischer Messgeräte in der Physik,z.B. bei dem Aufbau von Versuchsreihen zur Messung von z.B. Strahlungsbelastungen mithelfen; mit speziellen Messgeräten/Sonden Rohrleitungen oder Wasseradern aufspüren; Metalldetektoren bedienen; feinmechanische Messgeräte regelmäßig prüfen und warten; Abweichungen und Messungenauigkeiten feststellen,41482,3111,Physik
4225,Messtechniker/in - Strahlenbelastung und physikalische Größen,"Ausführung von physikalisch-technischen Verfahren, wie beispielsweise die Erfassung von Messdaten in der Nuklear-, Mess- oder Emissionstechnik","z.B. ermittelte Daten in grafischer oder Listenform aufbereiten; Messen von Drehmomenten, Emissionen, Belastungen oder Produktionsparametern; Messdaten bzw. deren Auswertung dokumentieren; bei Abweichungen in der Zusammensetzung von Metalllegierungen die Ursachen ermitteln",41483,3111,Physik
4226,Akustiker/in,Erforschung von Schall und dessen Ausbreitung sowie anwendungsbezogene Nutzung der Ergebnisse,"z.B. Schallerzeugung, -aufzeichnung, -abstrahlung und -messung untersuchen; Frequenz- und Resonanzanalysen durchführen; Schallübertragung in Gebäuden untersuchen; Lärmbelastungen verringern; Auswirkungen von Schall und Lärm auf den Menschen untersuchen",41484,2111,Physik
4227,Astrophysiker/in,Erforschung von astrophysikalischen Fragestellungen,"z.B. Ultraviolett-, Röntgen- oder Teilchenstrahlung messen; in Observatorien und Sternwarten ins All hinausschauen; Himmelskörper erforschen; Modelle über die Entstehung und chemische Zusammensetzung der Himmelskörper entwickeln; bei der Entwicklung von Satelliten und Teleskopen mitarbeiten",41484,2111,Physik
4228,Biophysiker/in,Erforschung physikalischer Gesetzmäßigkeiten in biologischen Systemen,z.B. biologische Wirkung elektromagnetischer Felder untersuchen; mechanische Eigenschaften von Biomaterialien untersuchen; an der Entwicklung neuer Biowerkstoffe oder Biosensoren mitarbeiten; Grundlagenforschung im Bereich der Strahlenbiophysik betreiben,41484,2111,Physik
4229,Kernphysiker/in,Erforschung kernphysikalischer Fragestellungen,"z.B. Wechselwirkungen von Laserfeldern mit atomaren, ionischen oder molekularen Systemen erforschen; Experimente planen, durchführen und adäquate Messmethoden entwickeln, z.B. im Rahmen der Quantenelektrodynamik; Reaktortypen weiterentwickeln; Radionukleide gewinnen und anwenden; Fachtexte publizieren; Forschung betreiben",41484,2111,Physik
4230,Medizinphysiker/in,Entwicklung und Anwendung physikalischer Methoden in der medizinischen Diagnostik und Therapie,"z.B. Bestrahlungen von Krebspatienten auf der Grundlage physikalischer Berechnungen planen; Qualitätskontrollen und Weiterentwicklung von Tomografen, Lasern und Lithotriptoren durchführen; Strahlenanwendung in Therapie und Diagnostik erforschen; Einhaltung von Strahlenschutzvorschriften überwachen",41484,2111,Physik
4231,Wirtschaftsphysiker/in,Anwendung physikalischer Theorien und Methoden auf Wirtschafts- und Produktionsabläufe,"z.B. neue Messgeräte für die optischen Industrie oder Halbleitertechnik entwickeln; Verkehrssituationen modellieren und so zur Optimierung von Verkehrsnetzen beitragen; mit Methoden der Mathematik, Statistik und Physik Prognosen zur Entwicklung ökonomischer Größen erstellen (z.B. für Börsenkurse)",41484,2111,Physik
1796,"Laborleiter/in - Physik, Werk- und Baustoffprüfung",Führungsaufgaben mit Personalverantwortung in einem physikalischen Labor oder in der Werkstoff- und Baustoffprüftechnik,"z.B. Betriebsmittel- und Personaleinsatz bei physikalischen Forschungsprojekten und -einrichtungen planen; Versuchsdurchführung und -auswertung überwachen; Einhaltung der Sicherheits- und Umweltschutzvorschriften überwachen; Schulung und Weiterbildung für Mitarbeiter organisieren; Budget verwalten; die Zusammenarbeit mit anderen Forschungseinrichtungen, Zulieferern und Anwendern koordinieren; Mitarbeiter führen und anleiten",41493,3122,Physik (Führungskraft)
1797,Geologielaborant/in,Analyse von Bodenproben und Gesteinsproben im Labor,"z.B. im Labor geologische Proben auf ihre Eigenschaften, wie z.B. Dichte und Volumen, untersuchen; Laborinstrumente warten und bedienen; geologische Feldarbeiten durchführen und betreuen; Laborarbeiten für hydrogeologische und umweltgeologische Untersuchungen durchführen; Erdmagnetfelder untersuchen; Diagramme und Karten erstellen",42112,3111,Geotechnik
4028,Geotechnikingenieur/in - Bau,Durchführung geotechnischer Untersuchungen und Analyse der Auswirkungen geotechnischer Eingriffe im Bauwesen,z.B. Baugründe untersuchen; Pläne und Karten auswerten; technische Machbarkeit von Trassen und Verkehrswegen untersuchen; geotechnische Gutachten erstellen und fachliche Stellungnahmen formulieren,42114,2142,Geotechnik
4100,Geotechnikingenieur/in - Erkundungs- und Rohstoffgeologie,Durchführung geotechnischer Untersuchungen und Analyse der Auswirkungen geotechnischer Eingriffe zum Abbau von Rohstoffen,"z.B. Grundwasservorräte erkunden und Pläne für die Erschließung erarbeiten, für nachhaltige Nutzung sorgen, erdkundungsgeologische Untersuchungen für bspw. Schadstoffanalysen durchführen, Umweltverträglichkeitsprüfungen durchführen",42114,2114,Geotechnik
4029,Geologe/Geologin,"Erforschung des Aufbaus, der Entstehung und der Entwicklung der Erde sowie ihrer Teilsysteme",z.B. Entstehung und Zusammensetzung von Gesteinen untersuchen; Fossilien analysieren; physikalische Abläufe in Meer und Wasserkreislauf erforschen; Vulkane und Gletscher untersuchen; Konzepte für die Altlastensanierung entwickeln; Forschungsstudien durchführen und Theorien entwickeln,42124,2114,Geologie
4030,Geograph/in,Erforschung von Fragestellungen der Geographie und ihrer Teilgebiete,z.B. Verbreitung von Populationen erforschen; nachhaltige Veränderungen an Flora und Fauna erfassen; Pläne für die räumliche Entwicklung der Umwelt erarbeiten; Systemzusammenhänge zwischen Mensch und Natur analysieren; Beratungen durchführen; Daten erheben und bewerten,42134,2632,Geografie
1798,Meteorologe/Meteorologin,Sammlung und Auswertung meteorologischer Daten,"z.B. Wetterablauf beobachten und Wetterelemente messen; Zusammensetzung der Atmosphäre untersuchen bspw. Radioaktivität messen; arbeiten an der Entwicklung, Erprobung und Wartung metereologischer Instrumente; auf Grundlage von Wetteranaylsen metereologische Beratungen durchführen;an Wettervorhersagen arbeiten; klimatisch relevante Wetterphänomene, wie den Treibhauseffekt erforschen",42143,3111,Meteorologie
1799,Umweltschutzingenieur/in,"Erforschung und Entwicklung von Verfahren, Maßnahmen und Anlagen für einen wirksamen Umweltschutz","z.B. Ausrüstung und technische Geräte kontrollieren um Umweltverschmutzungen zu verhindern; bei der Entwicklung von Maßnahmen zur Sanierung von Umweltverschmutzungen mithelfen; neue Verfahren für den Umweltschutz erforschen; Inspektionen von industriellen und städtischen Einrichtungen im Hinblick auf Umweltschutzrichtlinien durchführen; umwelttechnische Anlagen planen, z.B. Deponien, Verbrennungsanlagen; zusammen mit Rechts- und Wirtschaftsexperten über Umweltprobleme beraten; Fortschritte von Umweltverbesserungsprogrammen überwachen",42204,2143,Umweltschutztechnik
4234,Umweltschutztechnische/r Assistent/in,Entnahme von Proben und Überprüfung auf Schadstoffbelastungen im Labor im Bereich Umweltschutz,"z.B. Proben von Wasser, Abwasser, Luft, Boden oder Abfällen, entnehmen; Messreihen über Schadstoffe, z.B. Emissions-/Immissionsmessungen, Boden- und Gewässeranalysen, durchführen; im Labor unterschiedliche Analyseverfahren anwenden; Messergebnisse protokollieren; Laborgeräte bedienen",42202,3119,Umweltschutztechnik
4237,Schornsteinfeger/in,"Reinigung und Prüfung von Heizungs-, Abgas- und Lüftungsanlagen","z.B. Schornsteine, Verbindungsstücke und Feuerstätten kehren und reinigen; Feuerungs- und Lüftungsanlagen überprüfen; Immissionsmessungen, wie Schadstoffmessungen an Feuerungsanlagen, durchführen; Messbescheinigungen und Abrechnungen erstellen",42212,7133,Schornsteinfeger/innen
1759,Leiter/in - Umweltschutztechnik,Führungsaufgaben mit Personalverantwortung in der Umweltschutztechnik,z.B. die Entwicklung von technischen Maßnahmen und Einrichtungen zum Umweltschutz überwachen; bei der Erstellung von Emissionskatastern (Verzeichnissen) mitwirken; Schulungen und Weiterbildungen für Mitarbeiter organisieren; den betrieblichen Teil der Ausbildung durchführen,42293,2143,Umweltschutztechnik (Führungskraft)
4239,Schornsteinfegermeister/in,"Führungsaufgaben mit Personalverantwortung bei der Überprüfung von Schornsteinen, Feuerungsstätten und Lüftungsanlagen","z.B. die in der Kehr- und Überprüfungsordnung vorgeschriebenen Arbeiten im Kehrbezirk steuern; Kehrbuch führen; Schornsteine und Feuerstätten kehren; bei Erstellung von Emissionskatastern mitwirken; gesetzliche Regelungen in den Bereichen Immissionsschutz, Zivilschutz und Baurecht anwenden; Mitarbeiter schulen und ihre Tätigkeiten beaufsichtigen",42293,7133,Umweltschutztechnik (Führungskraft)
4240,Betriebsassistent/in - Umweltschutz,Ausführung von Büro- und Verwaltungsaufgaben im Bereich Umweltschutz,"z.B. Informationen zum Thema Umweltschutz sammeln, ordnen und ablegen; einfache Kalkulationen erstellen; routinemäßige Berichte und Korrespondenzen erstellen; Dokumente kopieren und scannen; Telefonanrufe und Mails beantworten; Texte zum Thema Umweltschutz und Umweltberatung Korrekturlesen und korrigieren",42312,4110,Umweltschutzverwaltung und -beratung
4242,Umweltschutzbeauftragte/r,Identifizierung der Ursachen ökologischer Probleme sowie Beratung zu Maßnahmen für den Umweltschutz,z.B. die Einwirkung des Menschen auf Geoökosysteme erforschen; Lösungsmöglichkeiten zum Erhalt der natürlichen Lebensgrundlagen des Menschen erarbeiten; Umweltverträglichkeitsprüfungen organisieren und durchführen; Verbraucher und Unternehmen beraten,42314,2133,Umweltschutzverwaltung und -beratung
4243,Beamt(er/in) - Umweltverwaltung (höh. techn. Dienst),"Planung, Steuerung und Überwachung von technischen Maßnahmen im Umweltschutz sowie Prüfung umweltrechtlicher Sachverhalte","z.B. Genehmigungsanträge bearbeiten, beurteilen und Entscheidungen treffen; Bauprojekte im Hinblick auf Umweltverträglichkeit und Auswirkungen kontrollieren und genehmigen; Industrieanlagen, Abwasseranlagen oder Deponien regelmäßig kontrollieren; gesetzliche Grundlagen zum Umweltschutz durchsetzen; Lösungsvorschläge und Konzepte zur Vermeidung von Abfällen entwickeln; Gutachten verfassen",42314,2143,Umweltschutzverwaltung und -beratung
4254,Energieberater/in,Beratung von Privathaushalten und Betrieben zu Energiefragen,z.B. Gebäude energietechnisch beurteilen und Energiebilanzen erstellen; Kunden über sparsamen Energieeinsatz informieren; in Betrieben auf die Beschaffung von Geräten mit geringem Energieverbrauch hinwirken; finanzielle Aspekte von energiesparenden Betriebsabläufen berechnen,42313,3119,Umweltschutzverwaltung und -beratung
4255,Abfall- und Umweltberater/in,Beratung von Privathaushalten und Betrieben zu Abfall- und Umweltfragen,"z.B. Informationsveranstaltungen über Fragen der Abfallwirtschaft (Kompostierung, Abfalltrennung und Wiederverwertung) abhalten; in Betrieben Materialien und Verfahren mit geringer Schadstoffproblematik einführen; finanzielle Aspekte von umweltfreundlichen Betriebsabläufen berechnen, um Entsorgungskosten zu vermeiden, Mitarbeiter von Betrieben über die Bedeutung einer umweltgerechten Betriebsführung informieren; Schulungen durchführen",42313,3119,Umweltschutzverwaltung und -beratung
4700,Klimaschutzmanager/in,"Organisation und Umsetzung von Klimaschutzprojekten in Zusammenarbeit mit Industriebetrieben, Energieversorgern oder kommunalen Einrichtungen","z.B. den Energieverbrauch von Unternehmen, Kommunen oder Privathaushalten berechnen und analysieren; Konzepte zur effizienten Energienutzung in Unternehmen, Kommunen oder Privathaushalten erstellen; Konzeptumsetzung beauftragen und/oder koordinieren; über Energieeffizienz und Klimaschutz informieren; auf Messen oder Schulungen über den aktuellen Forschungsstand informieren",42314,2421,Umweltschutzverwaltung und -beratung
1774,"Gewässer-, Abfall- und Immissionsschutzbeauftragte/r",Überwachung und Entwicklung von innerbetrieblichen Konzepten für den Gewässer- und Immissionsschutz sowie für die sachgerechte Entsorgung von Abfall,"z.B. betriebliche Abwassermengen messen und dokumentieren; Systeme zur Abfallvermeidung und - verringerung planen; Kosten für die Umsetzung empfohlener Maßnahmen schätzen; innerbetriebliche Umweltschutzkonzepte entwickeln und einführen; Betriebe, Werke und Behörden beraten; voraussichtliche Auswirkungen vorgesehener Aktivitäten auf die Umweltsicherheit beurteilen",42323,3257,"Gewässer-, Immissionsschutz- und Abfallbeauftragte"
4246,Störfallbeauftragte/r,Beratung von Anlagenbetreibern und Werkleitern zur Vermeidung  umweltrelevanter Störfälle,z.B. Anlagensicherheit gewährleisten; Einhaltung von störfallrechtlichen Vorschriften überprüfen; Einhaltung des Bundesimmissionsschutzgesetzes überprüfen; sicherheitsrelevante Störungen und Brandschutzmängel feststellen; Ursachen und Lösungen festgestellter Mängel finden; Betriebsstätten in regelmäßigen Abständen kontrollieren,42324,2263,"Gewässer-, Immissionsschutz- und Abfallbeauftragte"
1773,Strahlenschutzbeauftragte/r,Überwachung und Entwicklung von innerbetrieblichen Konzepten zum Strahlenschutz,z.B. mögliche Strahlungsquellen regelmäßig messen und überwachen; technische Strahlenschutzgeräte pflegen und prüfen; Schutzmaßnahmen gegen radioaktive Strahlung oder Laserstrahlen planen; Einhaltung gesetzlicher Vorschriften überwachen; die in Strahlenschutzbereichen tätigen Personen einweisen bzw. das Personal unterweisen; Beratungen durchführen,42333,3257,Strahlenschutzbeauftragte
4248,Dekontaminateur/in,"Durchführung von Maßnahmen zur Dekontamination von chemisch, biologisch oder radioaktiv verunreinigten Objekten, Böden und Personen","z.B. Kontaminationen lokalisieren, analysieren und beurteilen; Strategien für die fachgerechte Entsorgung belasteter Stoffe entwickeln; Kontaminationen beseitigen; radioaktive Abfälle trennen, sortieren, klassifizieren",42334,2263,Strahlenschutzbeauftragte
4249,Leiter/in – Sachverständigenbüro für Umweltfragen,Führungsaufgaben mit Personalverantwortung im Bereich des Umweltmanagements und der Umweltberatung,z.B. laufende Umweltschutzprojekte evaluieren; umweltpolitische Fragestellungen bearbeiten; Regierungen und Unternehmen zu Umweltthemen beraten; Personal- und Ressourceneinsatz planen; Budget planen und verwalten; Schulung und Leistung der Mitarbeiter überwachen,42394,1349,Umweltmanagement und -beratung (Führungskraft)
4038,Informatiker/in,"Branchenübergreifende Entwicklung, Programmierung und Modifizierung von Hardware, Software und kompletten IT-Systemen",z.B. Programmiersprache einsetzen; Entwicklung neuer informationstechnischer Konzepte und Systeme; Beratung von Anwendern; Betriebs- und Informationssysteme installieren; Computer- und Softwaresysteme erweitern und modifizieren; anwendungsgerechte und ergonomische Bedienoberflächen entwickeln; Problemanalysen durchführen,43103,2511,Informatik (ohne Spezialisierung)
