kldb_id,auxco_id,auxco_title,kldb_title
73104,3531,Notar/in,"Berufe in Rechtsberatung, -sprechung und -ordnung (ohne Spezialisierung) - hoch komplexe Tätigkeiten"
73104,3532,Staatsanwalt/-anwältin,"Berufe in Rechtsberatung, -sprechung und -ordnung (ohne Spezialisierung) - hoch komplexe Tätigkeiten"
73104,3533,Richter/in,"Berufe in Rechtsberatung, -sprechung und -ordnung (ohne Spezialisierung) - hoch komplexe Tätigkeiten"
73104,3537,Rechtsabteilungsleiter/in,"Berufe in Rechtsberatung, -sprechung und -ordnung (ohne Spezialisierung) - hoch komplexe Tätigkeiten"
73104,3599,Personalleiter/in,"Berufe in Rechtsberatung, -sprechung und -ordnung (ohne Spezialisierung) - hoch komplexe Tätigkeiten"
73282,3550,Verwaltungsangestellte/r im öffentlichen Dienst,Berufe in der öffentlichen Verwaltung (sonstige spezifische Tätigkeitsangabe) - fachlich ausgerichtete Tätigkeiten
73283,3550,Verwaltungsangestellte/r im öffentlichen Dienst,Berufe in der öffentlichen Verwaltung (sonstige spezifische Tätigkeitsangabe) - komplexe Spezialistentätigkeiten
73284,3546,Verwaltungswissenschaftler/in,Berufe in der öffentlichen Verwaltung (sonstige spezifische Tätigkeitsangabe) - hoch komplexe Tätigkeiten
73293,3541,Justizverwaltungsbeamter/-beamtin,Aufsichtskräfte - Verwaltung
73293,3542,Sozialversicherungsbeamter/-beamtin (höh. Dienst),Aufsichtskräfte - Verwaltung
73293,3551,Steuerverwaltungsbeamt(er/in),Aufsichtskräfte - Verwaltung
73293,3552,Zolldienstbeamt(er/in),Aufsichtskräfte - Verwaltung
73293,7005,Gesundheitsbetriebswirt/in,Aufsichtskräfte - Verwaltung
81382,7104,Krankenschwester/-pfleger,Berufe in der Gesundheits- und Krankenpflege (sonstige spezifische Tätigkeitsangabe) - fachlich ausgerichtete Tätigkeiten
81783,7043,Physiotherapeut/in,Berufe in der nicht ärztlichen Therapie und Heilkunde (sonstige spezifische Tätigkeitsangabe) - komplexe Spezialistentätigkeiten
81784,7043,Physiotherapeut/in,Berufe in der nicht ärztlichen Therapie und Heilkunde (sonstige spezifische Tätigkeitsangabe) -  hoch komplexe Tätigkeiten
81784,7053,Diabetesassistent/in ,Berufe in der nicht ärztlichen Therapie und Heilkunde (sonstige spezifische Tätigkeitsangabe) -  hoch komplexe Tätigkeiten
82283,1828,Ernährungstrainer/in,"Berufe in Ernährungs- und Gesundheitsberatung, Wellness (sonstige spezifische Tätigkeitsangabe) - komplexe Spezialistentätigkeiten"
91484,1112,Wirtschaftswissenschaftler/in,Berufe in Wirtschaftswissenschaften (sonstige spezifische Tätigkeitsangabe) - hoch komplexe Tätigkeiten
93383,5128,bildende/r Künstler/in,Berufe in Kunsthandwerk und bildender Kunst (sonstige spezifische Tätigkeitsangabe) - komplexe Spezialistentätigkeiten
93383,5141,Kunsthandwerksmeister/in,Berufe in Kunsthandwerk und bildender Kunst (sonstige spezifische Tätigkeitsangabe) - komplexe Spezialistentätigkeiten
